CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C056051A,087365Y,000+0.000,001+0.580,L-56-51,1,1.58,58.666666666666664,92.69333333333333,,YELLOWSTONE,,,,0.2,293.3333333333333,463.46666666666664
C000522A,56-2-005,000+0.000,000+0.045,P-266,2,0.045,4124.5,185.6025,,YELLOWSTONE,NORTHERN AVE,S-522,Primary,0.4,10311.25,464.00624999999997
C007112A,14-6-013,002+0.794,009+0.269,L-14-304,6,6.475,86.0,556.85,,FERGUS,SHIELDS ST,,Urban,1.2,71.66666666666667,464.0416666666667
C007875A,088280A,000+0.000,002+0.478,L-7-875,4,2.478,150.0,371.70000000000005,,CASCADE,,,,0.8,187.5,464.62500000000006
C003065A,44-5-028,000+0.560,000+0.908,L-44-931,8,0.348,2136.8,743.6064,,ROSEBUD,,,,1.6,1335.5,464.75399999999996
C006715A,15-7B-060,001+0.548,002+0.148,U-6715,22,0.6,3410.4,2046.24,,FLATHEAD,2ND ST,,Urban,4.4,775.090909090909,465.0545454545454
C015003A,15-4A-086,008+0.996,011+0.246,L-15-3,10,2.251,413.25,930.22575,,FLATHEAD,,,,2.0,206.625,465.112875
C228248A,25-7-016,000+0.000,000+0.220,R015N200ONA,1,0.22,423.0,93.06,,LEWIS AND CLARK,,,,0.2,2115.0,465.3
C005239A,07-2A-188,000+0.000,000+0.354,U-5239,12,0.354,3155.8,1117.1532,,CASCADE,16TH AVE NW,,Urban,2.4,1314.9166666666667,465.4805
C005810A,25-7C-084,000+0.725,000+0.984,U-5810,16,0.259,5755.25,1490.60975,,LEWIS AND CLARK,HENDERSON ST,,Urban,3.2,1798.515625,465.815546875
C000238A,19-2-006,063+1.379,066+0.239,S-238,2,2.867,65.0,186.355,,GOLDEN VALLEY,1ST AVE S,,Urban,0.4,162.5,465.88749999999993
C000302A,56-4-009,015+0.035,016+0.067,S-302,3,1.023,274.0,280.30199999999996,,YELLOWSTONE,RIMROCK RD,,Urban,0.6,456.6666666666667,467.16999999999996
C032123A,32-3A-256,000+0.000,000+0.858,L-32-123,3,0.858,327.0,280.566,,MISSOULA,,,,0.6,545.0,467.60999999999996
C000053A,56-4A-027,001+0.730,001+0.800,N-53,14,0.071,18454.5,1310.2694999999999,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,2.8,6590.892857142858,467.95339285714283
C025001A,25-7A-063,008+0.498,008+0.905,L-25-34,3,0.407,691.0,281.23699999999997,,LEWIS AND CLARK,LAKE HELENA DR,,Urban,0.6,1151.6666666666667,468.7283333333333
C008105A,32-3A-170,001+0.006,001+0.510,N-129,76,0.505,14108.75,7124.91875,,MISSOULA,RUSSELL ST,,Urban,15.2,928.2072368421053,468.7446546052632
C000311A,087441P,008+0.283,009+0.188,S-311,1,0.902,104.0,93.808,,TREASURE,,S-311,Secondary,0.2,520.0,469.04
C000205A,16-1-021,010+0.826,010+0.963,S-205,3,0.137,2055.0,281.535,,GALLATIN,FRONTAGE RD,S-205,Secondary,0.6,3425.0,469.2250000000001
C004885A,15-7C-029,000+0.000,000+0.650,L-15-6405,6,0.65,867.6,563.94,,FLATHEAD,,,,1.2,723.0,469.95000000000005
C072431A,07-2A-227,000+0.978,001+0.390,L-7-3297,1,0.412,228.5,94.142,,CASCADE,,,,0.2,1142.5,470.71
C006902A,56-4B-028,000+0.000,000+0.530,U-6902,9,0.53,1599.6,847.788,,YELLOWSTONE,W RAILROAD ST,,Urban,1.8,888.6666666666666,470.99333333333334
C001286A,56-4A-080,001+0.865,002+0.367,L-56-2392,26,0.502,4881.0,2450.262,,YELLOWSTONE,,,,5.2,938.6538461538461,471.2042307692308
C041320A,41-2A-030,000+0.000,001+0.606,L-41-320,8,1.606,470.0,754.82,,RAVALLI,,,,1.6,293.75,471.7625
C086974A,07-2A-262,000+0.000,000+0.490,L-7-2575,15,0.49,2889.8,1416.002,,CASCADE,,,,3.0,963.2666666666668,472.00066666666663
C000503A,15-7C-088,000+0.594,000+0.794,U-6713,8,0.201,3763.75,756.5137500000001,,FLATHEAD,MERIDIAN RD,,Urban,1.6,2352.34375,472.82109375000005
C006371A,32-3A-114,000+0.000,000+0.197,L-32-4579,2,0.197,960.2,189.1594,,MISSOULA,,,,0.4,2400.5,472.8985
C005242A,07-2A-149,000+0.000,000+0.220,U-5242,19,0.22,8170.2,1797.444,,CASCADE,9TH ST S,,Urban,3.8,2150.0526315789475,473.01157894736843
C001806A,47-1C-044,000+0.000,000+0.254,N-121,23,0.254,8566.6,2175.9164,,SILVER BOW,FRONT ST,,NI-NHS,4.6,1862.3043478260872,473.02530434782614
C072111A,088277S,000+0.000,001+0.325,L-7-822,5,1.325,357.25,473.35625,,CASCADE,,,,1.0,357.25,473.35625
C229346A,02-4-009,000+0.000,000+0.229,R090W509OFA,1,0.229,413.6,94.71440000000001,,BIG HORN,,,,0.2,2068.0,473.57200000000006
C005710A,21-4A-051,000+0.000,000+0.149,U-5710,3,0.149,1910.6,284.6794,,HILL,7TH AVE,,Urban,0.6,3184.3333333333335,474.46566666666666
C226633A,091344M,000+0.000,001+0.675,L-41-341,3,1.675,170.0,284.75,,RAVALLI,,,,0.6,283.33333333333337,474.58333333333337
C025031A,060164E,001+0.213,008+0.117,L-22-203,7,6.904,96.33333333333333,665.0853333333333,,JEFFERSON,,,,1.4,68.80952380952381,475.0609523809524
C228974A,32-3-050,000+0.000,000+0.277,R090E089ONA,4,0.277,1372.8,380.2656,,MISSOULA,,,,0.8,1715.9999999999998,475.332
C229019A,16-1-036,000+0.000,000+0.215,R090E288ONA,3,0.215,1327.0,285.305,,GALLATIN,,,,0.6,2211.666666666667,475.5083333333334
C000060A,A-033,093+0.252,093+0.577,N-60,118,0.325,34576.75,11237.44375,,CASCADE,,US-89,Primary,23.6,1465.1165254237287,476.16287076271186
C075785A,090377W,000+0.033,000+0.523,L-47-1730,5,0.49,972.0,476.28,,SILVER BOW,,,,1.0,972.0,476.28
C473095A,15-7B-079,000+0.466,001+0.011,P-267,108,0.545,18877.25,10288.101250000002,,FLATHEAD,W RESERVE DR,S-548,Primary,21.6,873.9467592592592,476.30098379629635
C000093A,32-3B-004,030+0.925,032+0.631,N-93,44,1.689,2482.0,4192.098,,MISSOULA,,US-12,NI-NHS,8.8,282.0454545454545,476.37477272727267
C005970A,32-3A-080,000+0.000,000+0.252,L-32-4307,23,0.252,8715.75,2196.369,,MISSOULA,,,,4.6,1894.7282608695655,477.4715217391305
C005224A,07-2A-077,001+0.141,001+0.219,U-5224,2,0.077,2483.0,191.191,,CASCADE,5TH ST,,Urban,0.4,6207.5,477.97749999999996
C001286A,56-4A-083,000+0.610,000+0.997,L-56-2392,14,0.387,3458.25,1338.34275,,YELLOWSTONE,,,,2.8,1235.0892857142858,477.9795535714286
C000029A,47-1C-016,087+0.791,088+0.121,N-29,51,0.33,14794.0,4882.02,,SILVER BOW,MAIN ST,MT-287,Primary,10.2,1450.3921568627452,478.62941176470594
C000096A,20-1-010,000+0.000,000+0.320,P-96,5,0.32,1499.0,479.68,,GRANITE,FRONT ST,,Primary,1.0,1499.0,479.68
C009201A,09-4-001,009+0.107,018+0.866,L-9-201,3,9.759,29.5,287.89050000000003,,CUSTER,,,,0.6,49.16666666666667,479.81750000000005
C063494A,56-4A-021,000+0.000,001+0.004,L-56-2944,23,1.004,2198.5,2207.294,,YELLOWSTONE,,,,4.6,477.9347826086957,479.8465217391304
C008102A,32-3A-120,001+0.964,002+0.502,U-8102,68,0.538,12131.2,6526.585600000001,,MISSOULA,S 3RD ST,,Urban,13.6,892.0000000000001,479.89600000000013
C015231A,15-4A-055,000+0.000,000+0.262,U-2511,10,0.262,3665.75,960.4265,,FLATHEAD,MEADOW LAKE BLVD,,Urban,2.0,1832.875,480.21325
C223620A,087462H,000+0.000,000+0.442,L-56-933,5,0.442,1086.6666666666667,480.30666666666673,,YELLOWSTONE,,,,1.0,1086.6666666666667,480.30666666666673
C000107A,32-3A-323,000+0.000,000+0.093,N-107,17,0.093,17573.8,1634.3634,,MISSOULA,MADISON ST,BR US-12/US-12,NI-NHS,3.4,5168.764705882353,480.69511764705885
C000005A,32-3-003,000+0.000,000+0.073,N-5,9,0.073,11866.75,866.27275,,MISSOULA,,MT-200/US-93,NI-NHS,1.8,6592.638888888889,481.2626388888889
C000679A,088451Y,005+0.395,007+0.043,L-56-526,9,1.649,525.3333333333334,866.2746666666667,,YELLOWSTONE,,,,1.8,291.85185185185185,481.2637037037037
C006708A,15-7B-047,000+0.000,000+0.437,U-6708,28,0.437,6174.2,2698.1254,,FLATHEAD,E RESERVE DR,,Urban,5.6,1102.5357142857142,481.8081071428572
C014302A,14-3-019,000+0.000,012+0.057,L-14-302,3,12.057,24.0,289.368,,FERGUS,,,,0.6,40.0,482.28000000000003
C005224A,07-2A-079,000+0.687,000+0.989,U-5224,8,0.302,2557.75,772.4404999999999,,CASCADE,5TH ST,,Urban,1.6,1598.59375,482.7753124999999
C229176A,32-3-051,000+0.000,000+0.278,R090W089OFA,4,0.278,1389.4,386.25320000000005,,MISSOULA,,,,0.8,1736.75,482.8165
C074211A,25-7A-022,000+0.000,000+0.416,L-25-2931,2,0.416,464.6,193.2736,,LEWIS AND CLARK,,,,0.4,1161.5,483.18399999999997
C001268A,56-4A-137,000+0.508,001+0.013,L-56-2390,31,0.504,5961.75,3004.722,,YELLOWSTONE,,,,6.2,961.5725806451612,484.6325806451613
C000279A,25-4-006,027+0.012,038+0.886,S-279,45,11.586,377.0,4367.9220000000005,,LEWIS AND CLARK,LINCOLN RD W,S-279,Urban,9.0,41.888888888888886,485.3246666666667
C000007A,32-3A-024,092+0.292,092+0.391,N-7,27,0.098,26752.5,2621.745,,MISSOULA,,US-93,NI-NHS,5.4,4954.166666666666,485.50833333333327
C004805A,05-1-020,004+0.569,008+0.355,L-5-103,5,3.786,128.25,485.5545,,CARBON,,,,1.0,128.25,485.5545
C005224A,07-2A-079,000+0.612,000+0.687,U-5224,2,0.076,2557.75,194.38899999999998,,CASCADE,5TH ST,,Urban,0.4,6394.375,485.9724999999999
C005224A,07-2A-079,000+0.989,001+0.141,U-5224,4,0.152,2557.75,388.77799999999996,,CASCADE,5TH ST,,Urban,0.8,3197.1875,485.9724999999999
C025005A,25-7-002,000+0.000,013+0.182,L-25-5,6,13.182,44.25,583.3035,,LEWIS AND CLARK,,,,1.2,36.875,486.08625
C005207A,07-2A-073,003+0.489,003+0.877,U-5207,5,0.388,1253.2,486.2416,,CASCADE,LOWER RIVER RD,,Urban,1.0,1253.2,486.2416
C041001A,41-1-020,000+0.000,003+0.320,L-41-1,5,3.32,146.5,486.38,,RAVALLI,,,,1.0,146.5,486.38
C081003A,25-5-008,021+0.743,022+0.514,X-81003,2,0.873,223.0,194.679,,LEWIS AND CLARK,,,,0.4,557.5,486.6975
C015821A,09-2A-066,000+0.000,000+0.687,L-9-729,2,0.687,283.4,194.6958,,CUSTER,,,,0.4,708.4999999999999,486.73949999999996
C002903A,25-7B-072,000+0.000,000+0.469,L-25-49,3,0.469,623.8,292.56219999999996,,LEWIS AND CLARK,,,,0.6,1039.6666666666667,487.60366666666664
C003733A,07-2A-269,000+0.000,000+0.284,L-7-2524,21,0.284,7217.75,2049.841,,CASCADE,,,,4.2,1718.5119047619046,488.0573809523809
C228518A,09-2-029,000+0.000,000+0.208,R094E138OFA,4,0.208,1878.0,390.62399999999997,,CUSTER,,,,0.8,2347.5,488.2799999999999
C003490A,07-2A-185,000+0.599,001+0.645,L-7-900,4,1.046,373.5,390.68100000000004,,CASCADE,,,,0.8,466.875,488.35125000000005
C001022A,56-4A-223,002+0.014,002+0.300,U-1022,28,0.286,9576.75,2738.9505,,YELLOWSTONE,STATE AVE,,NI-NHS,5.6,1710.1339285714287,489.0983035714286
C041600A,091248K,007+0.576,008+0.254,L-41-600,2,0.678,288.6666666666667,195.71600000000004,,RAVALLI,,,,0.4,721.6666666666666,489.2900000000001
C008115A,32-3A-329,003+0.687,004+0.044,L-32-6029,3,0.357,823.0,293.811,,MISSOULA,OLD VAN BUREN ST,,Urban,0.6,1371.6666666666667,489.685
C006715A,15-7C-028,001+0.274,001+0.548,U-6715,20,0.273,7178.2,1959.6486,,FLATHEAD,2ND ST,,Urban,4.0,1794.55,489.91215
C008002A,09-2A-035,000+0.137,000+0.365,U-8002,1,0.228,430.6,98.17680000000001,,CUSTER,5TH ST,,Urban,0.2,2153.0,490.88400000000007
C325705A,,000+0.000,000+0.186,L-32-5705,7,0.186,3696.0,687.456,,MISSOULA,,,,1.4,2640.0,491.04
C113107A,08-5A-026,000+0.000,002+0.008,L-8-1564,3,2.008,146.75,294.674,,CHOUTEAU,,,,0.6,244.58333333333334,491.12333333333333
C000029A,47-1C-019,088+0.962,089+0.134,N-29,8,0.162,4851.0,785.8620000000001,,SILVER BOW,MAIN ST,MT-287,Primary,1.6,3031.875,491.16375000000005
C003640A,929113B,000+0.000,002+0.806,L-7-93,4,2.806,140.25,393.5415,,CASCADE,,,,0.8,175.3125,491.92687499999994
C074285A,25-7C-189,000+0.464,001+0.287,L-25-2472,17,0.823,2040.6,1679.4137999999998,,LEWIS AND CLARK,,,,3.4,600.1764705882352,493.9452352941176
C005242A,07-2A-159,000+0.902,000+0.929,U-5242,3,0.027,10979.0,296.433,,CASCADE,9TH ST S,,Urban,0.6,18298.333333333336,494.055
C001008A,56-4A-066,003+0.471,003+0.970,U-1008,69,0.499,13686.0,6829.314,,YELLOWSTONE,CENTRAL AVE,,Urban,13.8,991.7391304347825,494.87782608695653
C000253A,092904V,000+0.418,000+0.575,S-253,1,0.157,631.0,99.06700000000001,,PRAIRIE,AIRPORT RD,S-253,Secondary,0.2,3155.0,495.33500000000004
C001286A,56-4A-082,000+0.997,001+0.617,L-56-2392,22,0.62,3520.8,2182.896,,YELLOWSTONE,,,,4.4,800.1818181818181,496.1127272727273
C000029A,47-1C-013,086+0.071,086+0.326,N-29,57,0.255,22204.25,5662.08375,,SILVER BOW,MAIN ST,MT-287,Primary,11.4,1947.7412280701753,496.6740131578947
C000471A,45-4-026,001+0.496,003+0.034,S-471,7,1.536,453.5,696.576,,SANDERS,PROSPECT CREEK RD,S-471,Secondary,1.4,323.92857142857144,497.55428571428575
C000237A,14-6A-067,000+0.507,001+0.112,U-7101,2,0.604,330.0,199.32,,FERGUS,JOYLAND RD,,Urban,0.4,825.0,498.29999999999995
C001006A,56-4A-070,000+0.505,001+0.008,U-1006,32,0.503,6341.0,3189.523,,YELLOWSTONE,BROADWATER AVE,,Urban,6.4,990.78125,498.36296875
C007404A,34-2A-024,000+0.000,000+0.210,U-7404,3,0.21,1424.0,299.03999999999996,,PARK,FRONT ST,,Urban,0.6,2373.3333333333335,498.4
C041309A,41-1-009,006+0.602,008+0.869,L-41-309,2,2.267,88.0,199.49599999999998,,RAVALLI,,,,0.4,220.0,498.73999999999995
C000332A,09-2-009,000+0.000,001+0.301,S-332,3,1.31,228.5,299.33500000000004,,CUSTER,,S-332,Secondary,0.6,380.83333333333337,498.89166666666677
C005224A,07-2A-081,000+0.116,000+0.382,U-5224,5,0.266,1877.4,499.38840000000005,,CASCADE,5TH ST,,Urban,1.0,1877.4,499.38840000000005
C014312A,088598Y,012+0.001,014+0.246,L-14-312,1,2.245,44.5,99.9025,,FERGUS,,,,0.2,222.5,499.5125
C000029A,47-1C-023,089+0.424,089+0.712,N-29,28,0.288,9712.75,2797.272,,SILVER BOW,MAIN ST,MT-287,Primary,5.6,1734.419642857143,499.5128571428572
C002305A,03-3-019,000+0.000,000+0.851,L-3-306,1,0.851,117.4,99.9074,,BLAINE,,,,0.2,587.0,499.537
C006701A,15-7B-037,000+0.453,000+0.480,U-6701,3,0.027,11111.0,299.997,,FLATHEAD,MERIDIAN RD,,Urban,0.6,18518.333333333336,499.99500000000006
C000002A,09-2A-004,000+0.000,000+0.155,N-2,2,0.155,1291.5,200.1825,,CUSTER,BUSINESS RTE 94,BR I-94,NI-NHS,0.4,3228.75,500.45625
C002068A,47-1C-110,000+0.744,001+0.566,L-47-1035,46,0.822,5604.5,4606.898999999999,,SILVER BOW,,,,9.2,609.1847826086957,500.7498913043478
C164819A,32-3A-109,000+0.378,000+0.801,L-32-1072,4,0.423,947.25,400.68674999999996,,MISSOULA,,,,0.8,1184.0625,500.8584374999999
C025607A,25-7B-011,000+0.810,001+0.324,L-25-607,12,0.514,2340.8,1203.1712000000002,,LEWIS AND CLARK,,,,2.4,975.3333333333335,501.3213333333334
C006720A,15-7C-040,000+0.000,000+0.277,U-6720,5,0.277,1810.5,501.5085,,FLATHEAD,7TH AVE W,,Urban,1.0,1810.5,501.5085
C100068A,12-1C-055,000+0.000,000+0.122,L-12-749,1,0.122,822.6,100.3572,,DEER LODGE,,,,0.2,4113.0,501.786
C000405A,43-5-010,000+0.000,002+0.000,S-405,1,1.755,57.2,100.386,,ROOSEVELT,SNAKE BUTTE RD,S-405,Secondary,0.2,286.0,501.92999999999995
C007605A,40-2-012,000+0.000,001+0.010,L-40-558,1,1.01,99.4,100.394,,PRAIRIE,,,,0.2,497.0,501.97
C008113A,32-3A-299,000+0.070,000+0.375,U-8113,34,0.305,11197.0,3415.085,,MISSOULA,HIGGINS AVE,,Urban,6.8,1646.6176470588236,502.2183823529412
C005468A,27-3A-029,000+0.000,000+0.253,L-27-1496,2,0.253,794.5,201.0085,,LINCOLN,,,,0.4,1986.25,502.52124999999995
C001668A,16-3A-038,001+0.997,003+0.014,L-16-741,27,1.017,2669.0,2714.3729999999996,,GALLATIN,,,,5.4,494.25925925925924,502.6616666666666
C006702A,15-7B-082,000+0.213,000+0.588,U-6702,6,0.375,1609.4,603.5250000000001,,FLATHEAD,TWO MILE DR,,Urban,1.2,1341.1666666666667,502.9375000000001
C000005A,15-7C-010,112+0.455,112+0.700,N-5,48,0.245,19745.0,4837.525,,FLATHEAD,,MT-200/US-93,NI-NHS,9.6,2056.7708333333335,503.90885416666663
C473076A,32-3A-053,000+0.000,000+0.913,L-32-5921,5,0.913,552.0,503.976,,MISSOULA,,,,1.0,552.0,503.976
C016003A,16-2-009,000+0.000,004+0.874,L-16-3,24,4.874,497.0,2422.3779999999997,,GALLATIN,,,,4.8,103.54166666666667,504.66208333333327
C074285A,25-7C-182,000+0.000,000+0.464,L-25-2472,11,0.464,2394.2,1110.9088,,LEWIS AND CLARK,,,,2.2,1088.272727272727,504.9585454545454
C025090A,25-6-006,000+0.853,006+0.842,L-25-90,10,5.988,168.75,1010.475,,LEWIS AND CLARK,,,,2.0,84.375,505.2375
C229135A,02-4-010,000+0.000,000+0.280,R090E509ONA,1,0.28,361.0,101.08000000000001,,BIG HORN,,,,0.2,1805.0,505.40000000000003
C004645A,25-7B-026,000+0.000,000+0.710,L-25-1004,8,0.71,1139.0,808.6899999999999,,LEWIS AND CLARK,,,,1.6,711.875,505.4312499999999
C000346A,16-1-023,000+0.000,000+0.083,S-346,4,0.083,4872.0,404.37600000000003,,GALLATIN,S BROADWAY ST,S-346,Secondary,0.8,6090.0,505.47
C001015A,56-4A-181,000+0.489,000+0.753,U-1015,16,0.264,6138.25,1620.498,,YELLOWSTONE,N 5TH ST W,,Urban,3.2,1918.203125,506.405625
C000295A,34-2-005,010+0.908,016+0.464,L-34-295,4,5.529,73.33333333333333,405.46,,PARK,SWINGLEY RD,S-295,Secondary,0.8,91.66666666666666,506.82499999999993
C016063A,060093K,000+0.000,003+0.157,L-16-63,3,3.157,96.5,304.6505,,GALLATIN,,,,0.6,160.83333333333334,507.7508333333334
C000565A,07-1-015,000+0.480,001+0.772,S-565,6,1.302,468.0,609.336,,TETON,SIMMS FAIRFIELD RD,S-565,Secondary,1.2,390.0,507.78000000000003
C005701A,21-4A-073,000+0.000,000+0.249,U-5701,7,0.249,2855.6,711.0444,,HILL,2ND ST,,Urban,1.4,2039.7142857142858,507.88885714285715
C072426A,07-2A-166,000+0.000,002+0.210,L-7-2573,46,2.21,2114.75,4673.5975,,CASCADE,,,,9.2,229.86413043478262,507.9997282608696
C005242A,07-2A-169,001+0.703,001+0.834,U-5242,12,0.131,9316.0,1220.396,,CASCADE,9TH ST S,,Urban,2.4,3881.666666666667,508.49833333333333
C000335A,11-5-002,005+0.852,014+0.656,S-335,8,8.783,92.66666666666667,813.8913333333334,,DAWSON,MARSH RD,S-335,Urban,1.6,57.916666666666664,508.6820833333333
C001008A,56-4A-062,001+0.429,002+0.017,U-1008,104,0.589,17985.0,10593.164999999999,,YELLOWSTONE,CENTRAL AVE,,Urban,20.8,864.6634615384615,509.28677884615377
C006726A,15-7C-066,001+0.013,001+0.157,U-6726,7,0.144,4951.8,713.0591999999999,,FLATHEAD,WOODLAND AVE,,Urban,1.4,3537.0000000000005,509.328
C001821A,914157G,001+0.220,001+0.302,L-47-1893,2,0.081,2517.75,203.93775,,SILVER BOW,DEWEY BLVD,,Urban,0.4,6294.375,509.84437499999996
C003034A,42-2-017,000+0.000,000+0.705,L-42-1095,1,0.705,144.8,102.084,,RICHLAND,,,,0.2,724.0,510.42
C005965A,32-3A-112,001+0.180,001+0.266,L-32-811,1,0.087,1173.75,102.11625,,MISSOULA,,,,0.2,5868.75,510.58124999999995
C000025A,43-3-018,052+0.417,052+0.606,P-25,4,0.19,2153.0,409.07,,ROOSEVELT,,MT-13,Primary,0.8,2691.25,511.3375
C005814A,25-7C-066,000+0.174,000+0.439,U-5814,6,0.265,2316.2,613.793,,LEWIS AND CLARK,6TH AVE,,Urban,1.2,1930.1666666666665,511.4941666666667
C000225A,07-2-036,001+0.115,011+0.480,S-225,15,10.366,148.25,1536.7595,,CASCADE,BOOTLEGGER TRAIL,,Urban,3.0,49.416666666666664,512.2531666666666
C002443A,15-4A-038,000+0.000,000+0.697,L-15-6332,2,0.697,294.0,204.91799999999998,,FLATHEAD,,,,0.4,735.0,512.295
C053522A,086335D,000+0.000,000+0.530,L-53-522,1,0.53,193.33333333333334,102.46666666666668,,VALLEY,,,,0.2,966.6666666666666,512.3333333333334
C231896A,090447J,000+0.000,002+0.912,L-32-184,19,2.912,668.6666666666666,1947.157333333333,,MISSOULA,,,,3.8,175.96491228070175,512.4098245614035
C032004A,32-3-016,000+0.000,010+0.903,L-32-4,5,10.903,47.0,512.441,,MISSOULA,,,,1.0,47.0,512.441
C067362A,56-4A-152,000+0.859,001+0.368,L-56-2410,45,0.509,9066.0,4614.594,,YELLOWSTONE,,,,9.0,1007.3333333333334,512.7326666666667
C005802A,25-7C-028,001+0.448,001+0.591,U-5802,19,0.144,13541.25,1949.9399999999998,,LEWIS AND CLARK,CUSTER AVE,,Urban,3.8,3563.4868421052633,513.1421052631579
C007769A,29-1-014,000+0.000,000+0.345,L-29-1078,1,0.345,298.6,103.017,,MADISON,,,,0.2,1493.0,515.0849999999999
C000448A,21-3-006,027+0.446,030+0.174,S-448,2,2.723,75.66666666666667,206.04033333333334,,HILL,MAIN ST,S-448,Secondary,0.4,189.16666666666666,515.1008333333333
C000001A,15-7B-006,122+0.492,122+0.924,N-1,100,0.432,23855.0,10305.36,,FLATHEAD,,US-2,NI-NHS,20.0,1192.75,515.268
C005218A,07-2A-099,000+0.899,000+0.981,U-5218,4,0.082,5034.0,412.788,,CASCADE,2ND AVE N,,Urban,0.8,6292.5,515.985
C037308A,088646L,000+0.000,000+0.464,L-37-308,1,0.464,222.66666666666666,103.31733333333334,,PONDERA,,,,0.2,1113.3333333333333,516.5866666666667
C005224A,07-2A-253,000+0.000,000+0.116,U-5224,1,0.116,891.0,103.35600000000001,,CASCADE,5TH ST,,Urban,0.2,4455.0,516.78
C232032A,060240V,000+0.000,000+0.250,L-32-5519,1,0.25,413.6666666666667,103.41666666666667,,MISSOULA,,,,0.2,2068.3333333333335,517.0833333333334
C229180A,32-3-061,000+0.000,000+0.208,R090W082OFA,1,0.208,497.2,103.4176,,MISSOULA,,,,0.2,2486.0,517.088
C220612A,059592E,000+0.000,000+0.153,L-43-825,1,0.153,676.0,103.428,,ROOSEVELT,,,,0.2,3380.0,517.14
C007802A,37-1-016,000+0.000,000+0.502,L-37-807,2,0.502,412.2,206.9244,,PONDERA,,,,0.4,1030.5,517.3109999999999
C000095A,44-5-016,000+0.000,000+0.066,P-95,1,0.066,1569.5,103.587,,ROSEBUD,FRONT ST,BR I-94,Primary,0.2,7847.5,517.935
C007462A,42-4A-011,000+0.365,001+0.006,U-10411,10,0.641,1618.75,1037.61875,,RICHLAND,9TH AVE SW,,Urban,2.0,809.375,518.809375
C000205A,16-1-003,000+0.000,000+0.075,S-205,1,0.075,1385.5,103.9125,,GALLATIN,FRONTAGE RD,S-205,Secondary,0.2,6927.5,519.5624999999999
C003823A,07-2A-275,000+0.000,000+0.583,L-7-2528,21,0.583,3743.0,2182.169,,CASCADE,,,,4.2,891.1904761904761,519.5640476190475
C008116A,A-068,002+0.046,002+0.431,U-8116,14,0.386,3782.0,1459.852,,MISSOULA,MOUNT AVE,,Urban,2.8,1350.7142857142858,521.3757142857144
C006702A,15-7B-070,000+0.000,000+0.213,U-6702,7,0.213,3431.0,730.803,,FLATHEAD,TWO MILE DR,,Urban,1.4,2450.714285714286,522.0021428571429
C000244A,35-2-005,023+0.762,024+0.183,S-244,1,0.423,247.0,104.481,,PETROLEUM,,S-244,Secondary,0.2,1235.0,522.405
C005236A,07-2A-261,000+0.000,000+0.080,U-5236,1,0.08,1306.5,104.52,,CASCADE,2ND AVE S,,Urban,0.2,6532.5,522.5999999999999
C001004A,56-4A-094,004+0.354,004+0.596,U-1004,31,0.243,13371.0,3249.153,,YELLOWSTONE,GRAND AVE,,Urban,6.2,2156.6129032258063,524.0569354838709
C000029A,47-1C-014,086+0.480,086+0.570,N-29,16,0.09,18638.0,1677.4199999999998,,SILVER BOW,MAIN ST,MT-287,Primary,3.2,5824.375,524.1937499999999
C067362A,A-054,000+0.368,000+0.859,L-56-2410,31,0.491,6633.4,3256.9993999999997,,YELLOWSTONE,,,,6.2,1069.9032258064515,525.3224838709676
C229193A,31-2-038,000+0.000,000+0.243,R090W047OFA,2,0.243,865.0,210.195,,MINERAL,,,,0.4,2162.5,525.4875
C325704A,,000+0.000,000+0.256,L-32-5704,9,0.256,3696.0,946.176,,MISSOULA,,,,1.8,2053.3333333333335,525.6533333333333
C118454A,088076B,000+0.000,001+0.717,L-18-454,1,1.717,61.25,105.16625,,GLACIER,,,,0.2,306.25,525.83125
C002079A,47-1C-077,000+0.000,000+0.423,L-47-1036,20,0.423,4975.4,2104.5942,,SILVER BOW,,,,4.0,1243.85,526.14855
C228505A,44-5-039,000+0.000,000+0.278,R094E095ONA,1,0.278,378.75,105.2925,,ROSEBUD,,,,0.2,1893.75,526.4625
C066899A,25-7B-089,000+0.000,000+0.273,L-25-1544,1,0.273,386.0,105.37800000000001,,LEWIS AND CLARK,,,,0.2,1930.0,526.89
C008105A,32-3A-164,001+0.510,001+0.877,N-129,58,0.367,16659.0,6113.853,,MISSOULA,RUSSELL ST,,Urban,11.6,1436.1206896551726,527.0562931034483
C228371A,47-1-027,000+0.000,000+0.302,R015S127OFA,6,0.302,2096.0,632.992,,SILVER BOW,,,,1.2,1746.6666666666667,527.4933333333333
C228480A,56-3-012,000+0.000,000+0.231,R094E014OFA,1,0.231,457.0,105.56700000000001,,YELLOWSTONE,,,,0.2,2285.0,527.835
C005215A,07-2A-113,003+0.023,003+0.966,U-5215,8,0.943,895.8,844.7393999999999,,CASCADE,13TH ST S,,Urban,1.6,559.8749999999999,527.9621249999999
